package,version,published,unpacked_bytes,file_count,direct_deps,tree_size
astro,0.0.0-container-20240524172326,2024-05-24,14575295,860,64,
astro,0.0.0-cf-build-option-20240527121008,2024-05-27,14574415,858,64,
astro,0.0.0-cf-build-option-20240527121327,2024-05-27,14574745,858,64,
astro,0.0.0-cf-build-option-20240527121637,2024-05-27,14574470,858,64,
astro,4.9.2,2024-05-27,14574171,858,64,
astro,0.0.0-ccc-scripts-20240531125856,2024-05-31,14574804,858,63,
astro,4.9.3,2024-06-05,14574722,858,63,
astro,4.10.0,2024-06-06,14637875,876,63,
astro,4.10.1,2024-06-08,14637673,876,63,
astro,0.0.0-vitest-config-20240611074527,2024-06-11,14638145,876,63,
astro,4.10.2,2024-06-11,14663398,876,63,
astro,4.10.3,2024-06-17,14663805,878,63,
astro,4.11.0,2024-06-20,14663624,880,63,
astro,0.0.0-server-islands-20240621194657,2024-06-21,14672991,888,63,
astro,4.11.1,2024-06-24,14655381,880,63,
astro,0.0.0-content-layer-20240626124519,2024-06-26,14674602,892,62,
astro,0.0.0-content-layer-20240626134837,2024-06-26,14675359,892,63,
astro,0.0.0-content-layer-20240626163213,2024-06-26,14677494,892,63,
astro,4.11.2,2024-06-26,14654620,882,62,
astro,4.11.3,2024-06-26,14654656,886,62,
astro,0.0.0-content-layer-20240628202150,2024-06-28,14682652,892,64,
astro,0.0.0-server-islands-20240703133809,2024-07-03,14675726,888,63,425
astro,4.11.4,2024-07-03,14654385,886,62,
astro,4.11.5,2024-07-03,14654715,886,62,
astro,0.0.0-server-islands-20240709194928,2024-07-09,14678522,888,63,
astro,0.0.0-contentlayer-20240715192053,2024-07-15,14700508,898,66,
astro,0.0.0-content-layer-images-20240717095022,2024-07-17,14711514,900,67,
astro,4.11.6,2024-07-17,14659427,886,62,
astro,0.0.0-noSync-20240718092432,2024-07-18,14681535,896,62,
astro,0.0.0-server-islands-20240718103853,2024-07-18,14681878,896,62,
astro,0.0.0-server-islands-20240718105514,2024-07-18,14681889,896,62,
astro,0.0.0-server-islands-20240718131003,2024-07-18,14681855,896,62,
astro,4.12.0,2024-07-18,14682620,898,62,
astro,4.12.1,2024-07-18,14685349,898,62,
astro,4.12.2,2024-07-19,14685794,898,62,
astro,0.0.0-contentlayer-20240720080804,2024-07-20,14743536,912,67,
astro,0.0.0-contentlayer-20240722101834,2024-07-22,14744830,912,67,
astro,0.0.0-contentlayer-20240722111913,2024-07-22,14744979,912,67,
astro,0.0.0-contentlayer-20240722121010,2024-07-22,14744934,912,67,
astro,0.0.0-contentlayer-20240722131255,2024-07-22,14744929,912,67,
astro,0.0.0-contentlayer-20240723102738,2024-07-23,14746692,912,67,
astro,0.0.0-dynamic-middleware-20240725083732,2024-07-25,14692119,900,62,
astro,0.0.0-contentlayer-20240730090456,2024-07-30,14747611,912,67,
astro,4.12.3,2024-07-30,14692766,898,62,
astro,4.13.0,2024-08-01,14685881,898,62,
astro,4.13.1,2024-08-02,14678429,896,61,
astro,0.0.0-content-collections-intellisense-20240808164539,2024-08-08,14682078,898,61,
astro,0.0.0-content-collections-intellisense-20240808220438,2024-08-08,14682200,898,61,
astro,0.0.0-content-collections-intellisense-20240808223933,2024-08-08,14682214,898,61,
astro,0.0.0-contentlayer-20240808151214,2024-08-08,14764951,912,66,
astro,4.13.2,2024-08-08,14679066,898,61,
astro,4.13.3,2024-08-09,14681513,898,61,
astro,0.0.0-server-island-regression-20240814104839,2024-08-14,14690006,900,61,
astro,0.0.0-si-crypto-reg-20240814162819,2024-08-14,14781311,916,66,
astro,4.13.4,2024-08-14,14686399,900,62,
astro,0.0.0-immutable-datastore-20240815133714,2024-08-15,14783197,918,66,
astro,0.0.0-si-get-20240815175345,2024-08-15,14784910,918,67,
astro,4.14.0,2024-08-15,14781898,916,66,
astro,4.14.1,2024-08-15,14783615,918,66,
astro,4.14.2,2024-08-15,14783024,918,67,
astro,4.14.3,2024-08-20,14783815,918,67,
astro,4.14.4,2024-08-21,14784270,918,67,
astro,0.0.0-mdx-layout-style-20240822115312,2024-08-22,14784861,918,67,
astro,4.14.5,2024-08-22,14784706,918,67,
astro,0.0.0-actions-bun-workaround-20240827210959,2024-08-27,14788297,918,67,
astro,4.14.6,2024-08-28,14786946,918,67,
astro,0.0.0-crypto-env-20240829194602,2024-08-29,14784976,916,66,
astro,0.0.0-dynamic-middleware-20240829171109,2024-08-29,14786913,918,65,
astro,4.15.0,2024-08-29,14782807,916,65,
astro,4.15.1,2024-08-29,14783431,916,66,
astro,4.15.2,2024-09-02,14778524,916,66,
astro,4.15.3,2024-09-05,14779168,916,66,
astro,4.15.4,2024-09-06,14781598,918,66,
astro,4.15.5,2024-09-13,14781871,918,65,
astro,4.15.6,2024-09-13,14782286,918,66,
astro,0.0.0-tw5-20240917210903,2024-09-17,14782516,918,66,
astro,4.15.7,2024-09-17,14782426,918,66,
astro,4.15.8,2024-09-19,14782844,918,65,
astro,4.15.9,2024-09-23,14784956,922,65,
astro,4.15.10,2024-10-01,14785583,922,65,393
astro,0.0.0-edge-middleware-regression-20241003093448,2024-10-03,14786016,922,65,
astro,4.15.11,2024-10-03,14785907,922,65,
astro,4.15.12,2024-10-07,14787504,922,64,
astro,0.0.0-test-apis-20241008195645,2024-10-08,14789201,922,64,
astro,4.16.0,2024-10-10,14792797,922,64,
astro,0.0.0-astro-url-fix-20241011143901,2024-10-11,14793717,922,62,
astro,4.16.1,2024-10-11,14793565,922,62,
astro,4.16.2,2024-10-12,14792236,922,62,
astro,0.0.0-env-override-20241014132224,2024-10-14,14792710,922,62,
astro,4.16.3,2024-10-14,14792330,922,62,
astro,0.0.0-env-override-20241015135436,2024-10-15,14792659,922,62,
astro,4.16.4,2024-10-15,14793697,924,62,
astro,4.16.5,2024-10-15,14793797,924,62,
astro,0.0.0-env-override-20241016131627,2024-10-16,14792717,924,62,
astro,4.16.6,2024-10-17,14794570,926,62,
astro,4.16.7,2024-10-22,14796160,926,62,
astro,0.0.0-env-middleware-20241031154019,2024-10-31,14796647,926,62,
astro,0.0.0-env-middleware-20241031155338,2024-10-31,14796710,926,62,
astro,4.16.8,2024-10-31,14796720,926,62,
astro,4.16.9,2024-11-04,14797045,924,62,
astro,0.0.0-env-middleware-20241105160737,2024-11-05,14798148,928,62,
astro,4.16.10,2024-11-06,14797925,926,62,
astro,4.16.11,2024-11-13,14801506,926,62,
astro,4.16.12,2024-11-13,14802202,926,62,
astro,0.0.0-env-race-condition-20241114151936,2024-11-14,14802062,928,62,
astro,4.16.13,2024-11-15,14801724,926,62,
astro,0.0.0-si-header-20241120183031,2024-11-20,14800947,926,62,
astro,0.0.0-si-header-20241120190819,2024-11-20,14801262,926,62,
astro,4.16.14,2024-11-21,14801076,926,62,
astro,0.0.0-sessions-20241122114539,2024-11-22,2083569,873,59,
astro,0.0.0-sessions-20241122143330,2024-11-22,2090894,925,59,
astro,0.0.0-sessions-20241125113325,2024-11-25,2085463,875,59,
astro,0.0.0-sessions-20241125115314,2024-11-25,2085488,875,59,
astro,4.16.15,2024-11-26,14801115,926,62,
astro,0.0.0-sessions-20241127112400,2024-11-27,2081108,874,59,
astro,4.16.16,2024-11-27,14801134,926,62,
astro,0.0.0-sessions-20241128091859,2024-11-28,2080460,872,59,
astro,0.0.0-sessions-20241128134018,2024-11-28,2080506,872,59,
astro,0.0.0-sessions-20241128161723,2024-11-28,2081664,872,59,
astro,0.0.0-sessions-20241128172109,2024-11-28,2081949,872,59,
astro,5.0.0,2024-12-03,2049070,870,58,
astro,5.0.1,2024-12-03,2049160,870,58,
astro,5.0.2,2024-12-03,2049247,870,58,
astro,0.0.0-sessions-20241205160628,2024-12-05,2084695,872,59,
astro,0.0.0-sessions-20241205161456,2024-12-05,2084428,872,59,
astro,0.0.0-sessions-20241205163205,2024-12-05,2084456,872,59,
astro,0.0.0-sessions-20241205172911,2024-12-05,2085372,874,59,
astro,0.0.0-sessions-20241205174618,2024-12-05,2084456,872,59,
astro,4.16.17,2024-12-05,14801637,926,62,
astro,5.0.3,2024-12-05,2052538,870,58,
astro,0.0.0-process-env-override-20241206130809,2024-12-06,2052751,872,58,
astro,0.0.0-routemanifest-refactor-20241209145150,2024-12-09,2052332,870,58,
astro,0.0.0-svg-leak-20241209134543,2024-12-09,2053829,872,58,
astro,5.0.4,2024-12-09,2052996,872,58,
astro,0.0.0-middleware-fix-20241210163342,2024-12-10,2053244,872,58,
astro,0.0.0-sessions-20241210200401,2024-12-10,2087523,874,59,
astro,0.0.0-atomic-writes-20241211112453,2024-12-11,2054328,872,58,
astro,0.0.0-atomic-writes-20241211120224,2024-12-11,2054192,872,58,
astro,5.0.5,2024-12-11,2053743,872,58,
astro,0.0.0-atomic-writes-20241212091949,2024-12-12,2054747,872,58,
astro,0.0.0-clean-sm-20241216182429,2024-12-16,2055076,870,58,
astro,0.0.0-sessions-20241216171652,2024-12-16,2088535,872,59,
astro,5.0.6,2024-12-16,2054970,870,58,
astro,5.0.7,2024-12-16,2054940,870,58,
astro,5.0.8,2024-12-16,2054852,870,58,
astro,5.0.9,2024-12-17,2054820,870,58,
astro,4.16.18,2024-12-18,14801297,926,62,
astro,5.1.0,2024-12-19,2094476,872,59,
astro,5.1.1,2024-12-20,2094356,872,59,
astro,5.1.2,2025-01-02,2096467,872,59,387
astro,0.0.0-render-type-20250103094003,2025-01-03,2098117,872,59,
astro,5.1.3,2025-01-06,2098647,872,59,
astro,0.0.0-data-store-location-20250109131010,2025-01-09,2103776,878,59,
astro,5.1.4,2025-01-09,2102298,874,59,
astro,5.1.5,2025-01-10,2103562,878,59,
astro,5.1.6,2025-01-13,2104451,878,59,
astro,5.1.7,2025-01-15,2105840,878,59,
astro,5.1.8,2025-01-20,2108546,880,59,
astro,0.0.0-alpine-scripts-20250121133658,2025-01-21,2109518,880,59,
astro,0.0.0-trailing-slash-redirect-20250121123511,2025-01-21,2111537,882,59,
astro,5.1.9,2025-01-23,2106571,880,59,
astro,5.1.10,2025-01-27,2106773,880,59,
astro,0.0.0-trailing-slash-redirect-20250128153540,2025-01-28,2112415,882,59,
astro,0.0.0-router-noexec-20250129135648,2025-01-29,2106340,878,59,
astro,5.2.0,2025-01-30,2124070,886,59,
astro,5.2.1,2025-01-30,2124163,886,59,
astro,5.2.2,2025-01-31,2124314,886,59,
astro,5.2.3,2025-01-31,2126089,886,59,
astro,5.2.4,2025-02-04,2126322,886,59,
astro,5.2.5,2025-02-04,2127759,886,59,
astro,0.0.0-adapter-sessions-20250206154954,2025-02-06,2129385,886,59,
astro,0.0.0-adapter-sessions-20250206155450,2025-02-06,2129385,886,59,
astro,0.0.0-adapter-sessions-20250207124230,2025-02-07,2129385,886,59,
astro,0.0.0-adapter-sessions-20250207124921,2025-02-07,2129385,886,59,
astro,5.2.6,2025-02-12,2127908,886,59,
astro,5.3.0,2025-02-13,2131685,886,59,
astro,5.3.1,2025-02-24,2132182,886,59,
astro,5.4.0,2025-02-27,2132100,884,59,
astro,5.4.1,2025-02-28,2133366,886,59,
astro,5.4.2,2025-03-04,2138047,886,59,
astro,5.4.3,2025-03-11,2140359,886,58,
astro,5.5.0,2025-03-13,2149189,886,58,
astro,5.5.1,2025-03-13,2149190,886,58,
astro,5.5.2,2025-03-13,2151070,886,58,
astro,5.5.3,2025-03-18,2155075,886,58,
astro,5.5.4,2025-03-21,2155989,886,57,
astro,5.5.5,2025-03-26,2156718,888,57,
astro,5.5.6,2025-03-31,2157397,888,57,
astro,5.6.0,2025-04-03,2136171,894,57,327
astro,5.6.1,2025-04-04,2136559,894,57,
astro,5.6.2,2025-04-14,2139738,894,57,
astro,5.7.0,2025-04-15,2251777,930,60,
astro,5.7.1,2025-04-16,2250712,930,59,
astro,5.7.2,2025-04-16,2253860,930,59,
astro,5.7.3,2025-04-17,2254139,930,59,
astro,5.7.4,2025-04-18,2255959,930,59,
astro,5.7.5,2025-04-23,2244107,930,59,
astro,5.7.6,2025-04-28,2244271,930,59,
astro,5.7.7,2025-04-28,2258098,964,59,
astro,5.7.8,2025-04-28,2258098,964,59,
astro,5.7.9,2025-04-29,2258113,964,59,
astro,5.7.10,2025-04-30,2258121,964,59,
astro,5.7.11,2025-05-06,2257909,964,59,
astro,5.7.12,2025-05-08,2263308,966,60,
astro,5.7.13,2025-05-13,2267151,969,60,
astro,5.7.14,2025-05-21,2267759,969,61,
astro,5.8.0,2025-05-22,2267738,969,61,
astro,5.8.1,2025-05-29,2270717,969,61,
astro,5.8.2,2025-06-04,2270848,969,61,
astro,5.9.0,2025-06-05,2328345,977,61,
astro,5.9.1,2025-06-07,2328562,977,61,
astro,5.9.2,2025-06-09,2328346,977,61,
astro,5.9.3,2025-06-13,2331652,977,61,
astro,5.9.4,2025-06-17,2331851,977,61,
astro,5.10.0,2025-06-19,2348193,981,61,
astro,5.10.1,2025-06-23,2350820,981,61,
astro,5.10.2,2025-07-01,2352681,981,61,354
astro,5.11.0,2025-07-03,2355994,981,61,
astro,5.11.1,2025-07-14,2356280,981,61,
astro,5.11.2,2025-07-16,2356346,981,61,
astro,5.12.0,2025-07-17,2359985,981,62,
astro,5.12.1,2025-07-21,2362217,983,62,
astro,5.12.2,2025-07-22,2363208,983,62,
astro,5.12.3,2025-07-23,2363496,983,62,
astro,5.12.4,2025-07-28,2361610,983,62,
astro,5.12.5,2025-07-29,2361765,983,62,
astro,5.12.6,2025-07-30,2361868,983,62,
astro,5.12.7,2025-07-31,2362291,983,62,
astro,5.12.8,2025-08-01,2362039,983,62,
astro,5.12.9,2025-08-08,2362611,983,62,
astro,5.13.0,2025-08-14,2366317,983,62,
astro,5.13.1,2025-08-15,2366496,983,62,
astro,5.13.2,2025-08-15,2366496,983,62,
astro,4.16.19,2025-08-19,14801978,926,62,
astro,5.13.3,2025-08-22,2367096,983,62,
astro,5.13.4,2025-08-27,2367584,983,62,
astro,5.13.5,2025-08-29,2370672,983,62,
astro,5.13.6,2025-09-08,2370723,983,63,
astro,5.13.7,2025-09-09,2370692,983,62,
astro,5.13.8,2025-09-17,2375948,983,62,
astro,5.13.9,2025-09-19,2375787,983,62,
astro,5.13.10,2025-09-22,2375391,983,62,
astro,5.13.11,2025-09-24,2380601,986,62,
astro,5.14.0,2025-09-25,2386536,988,62,
astro,5.14.1,2025-09-26,2386922,988,62,
astro,5.14.3,2025-10-09,2399769,994,62,348
astro,5.14.4,2025-10-10,2399769,994,62,
astro,5.14.5,2025-10-14,2400194,998,62,
astro,5.14.6,2025-10-17,2401079,999,62,
astro,5.14.7,2025-10-20,2402018,999,62,
astro,5.14.8,2025-10-21,2408324,1015,62,
astro,5.15.0,2025-10-23,2422961,1025,62,
astro,5.15.1,2025-10-23,2422862,1025,62,
astro,5.15.2,2025-10-28,2422900,1025,62,
astro,5.15.3,2025-10-30,2426191,1027,62,
astro,5.15.4,2025-11-06,2428138,1027,62,
astro,5.15.5,2025-11-10,2433571,1031,62,
astro,5.15.6,2025-11-13,2436416,1033,62,
astro,5.15.7,2025-11-14,2436527,1033,62,
astro,5.15.8,2025-11-15,2437261,1033,62,
astro,5.15.9,2025-11-17,2437848,1033,62,
astro,5.16.0,2025-11-20,2456223,1065,63,
astro,5.16.1,2025-11-26,2456485,1069,63,
astro,5.16.2,2025-11-27,2459326,1069,63,
astro,5.16.3,2025-11-29,2460779,1071,63,
astro,5.16.4,2025-12-03,2468485,1075,63,
astro,5.16.5,2025-12-10,2462309,1075,63,
astro,5.16.6,2025-12-16,2462471,1075,63,
astro,5.16.7,2026-01-07,2476135,1077,63,350
astro,5.16.8,2026-01-09,2476589,1077,63,
astro,5.16.9,2026-01-12,2493477,1061,63,
astro,5.16.10,2026-01-16,2495917,1061,63,
astro,5.16.11,2026-01-16,2496365,1061,63,
astro,5.16.12,2026-01-21,2504039,1063,63,
astro,5.16.13,2026-01-22,2509613,1067,63,
astro,5.16.14,2026-01-22,2472739,1067,63,
astro,5.16.15,2026-01-23,2454247,1067,63,
astro,5.16.16,2026-01-28,2455273,1067,63,
astro,5.17.0,2026-01-29,2460007,1067,63,
astro,5.17.1,2026-01-29,2455109,1063,63,
astro,5.17.2,2026-02-11,2458971,1065,63,
astro,5.17.3,2026-02-18,2464249,1065,63,
astro,5.18.0,2026-02-25,2466228,1065,63,
astro,5.18.1,2026-03-10,2466228,1065,63,
astro,6.0.0,2026-03-10,2587732,1179,55,
astro,6.0.1,2026-03-10,2587833,1179,55,
astro,6.0.2,2026-03-10,2587871,1179,55,
astro,6.0.3,2026-03-11,2591868,1179,55,
astro,6.0.4,2026-03-12,2599303,1179,55,
astro,6.0.5,2026-03-16,2599197,1179,55,
astro,6.0.6,2026-03-18,2601993,1179,55,
astro,6.0.7,2026-03-19,2610689,1181,55,
astro,6.0.8,2026-03-20,2613138,1181,55,
astro,6.1.0,2026-03-26,2644765,1195,55,
astro,6.1.1,2026-03-26,2645273,1195,55,
astro,6.1.2,2026-03-30,2646786,1195,55,
astro,6.1.3,2026-04-01,2647115,1197,55,325
astro,6.1.4,2026-04-06,2655986,1199,55,
astro,6.1.5,2026-04-08,2657497,1201,54,
astro,6.1.6,2026-04-13,2660345,1201,54,
astro,6.1.7,2026-04-15,2661502,1203,54,
astro,6.1.8,2026-04-18,2663921,1203,54,
astro,6.1.9,2026-04-22,2666940,1203,54,
astro,6.1.10,2026-04-28,2669107,1203,54,
astro,6.2.0,2026-04-30,2704391,1235,54,
astro,6.2.1,2026-04-30,2705420,1235,54,
astro,6.2.2,2026-05-04,2711095,1235,55,
astro,6.3.0,2026-05-07,2783669,1279,55,
astro,6.3.1,2026-05-07,2784551,1281,55,
astro,6.3.2,2026-05-13,2789779,1281,55,
astro,6.3.3,2026-05-14,2789815,1281,55,
astro,6.3.4,2026-05-18,2795667,1283,55,
astro,6.3.5,2026-05-18,2796364,1283,55,
astro,6.3.6,2026-05-20,2799490,1283,55,
astro,6.3.7,2026-05-21,2800138,1283,55,
astro,5.18.2,2026-05-26,2466517,1065,63,
astro,6.3.8,2026-05-26,2803705,1283,55,
astro,6.4.0,2026-05-28,2810711,1283,55,
astro,6.4.1,2026-05-28,2819617,1285,55,
astro,6.4.2,2026-05-28,2822390,1285,55,
astro,6.4.3,2026-06-02,2825011,1285,55,
astro,6.4.4,2026-06-03,2828666,1287,55,
astro,6.4.5,2026-06-09,2828883,1287,55,
astro,6.4.6,2026-06-10,2830835,1287,55,
astro,6.4.7,2026-06-15,2832965,1287,55,
astro,6.4.8,2026-06-17,2834045,1287,55,
astro,7.0.0,2026-06-22,2796057,1281,56,
astro,7.0.1,2026-06-23,2797910,1281,56,
astro,7.0.2,2026-06-23,2797910,1281,56,
astro,7.0.3,2026-06-25,2803565,1287,56,
astro,7.0.4,2026-06-30,2805502,1287,56,
astro,7.0.5,2026-07-01,2810901,1289,53,286
astro,7.0.6,2026-07-02,2817464,1289,53,
astro,7.0.7,2026-07-08,2820750,1289,53,
astro,7.0.8,2026-07-13,2821272,1289,53,
astro,7.0.9,2026-07-13,2821134,1289,53,
astro,7.1.0,2026-07-16,2873305,1295,53,
astro,7.1.1,2026-07-17,2873622,1295,53,
astro,7.1.2,2026-07-20,2873663,1295,53,
astro,7.1.3,2026-07-20,2873672,1295,53,
astro,7.1.4,2026-07-27,2877096,1296,53,
axios,0.18.0,2018-02-19,307840,40,2,3
axios,0.19.0,2019-05-30,329975,40,2,5
axios,0.18.1,2019-06-01,293785,39,2,
axios,0.19.1,2020-01-07,348347,42,1,4
axios,0.19.2,2020-01-22,346079,41,1,
axios,0.20.0-0,2020-07-15,366154,41,1,2
axios,0.20.0,2020-08-21,366242,41,1,
axios,0.21.0,2020-10-23,366821,41,1,2
axios,0.21.1,2020-12-22,371182,42,1,
axios,0.21.2,2021-09-04,372594,44,1,2
axios,0.21.3,2021-09-04,373047,44,1,
axios,0.21.4,2021-09-06,375349,44,1,
axios,0.22.0,2021-10-01,385333,46,1,2
axios,0.23.0,2021-10-12,388462,48,1,
axios,0.24.0,2021-10-25,388976,48,1,
axios,0.25.0,2022-01-18,396102,49,1,2
axios,0.26.0,2022-02-13,396948,49,1,
axios,0.26.1,2022-03-09,398302,50,1,
axios,0.27.0,2022-04-25,608129,51,2,25
axios,0.27.1,2022-04-26,683820,51,2,
axios,0.27.2,2022-04-27,445714,52,2,
axios,1.0.0,2022-10-04,1297906,77,3,26
axios,1.1.0,2022-10-06,1301740,77,3,
axios,1.1.1,2022-10-07,1300723,77,3,
axios,1.1.2,2022-10-07,1300731,77,3,
axios,1.1.3,2022-10-15,1311679,77,3,
axios,1.2.0,2022-11-22,1632778,80,3,
axios,1.2.1,2022-12-05,1644553,80,3,
axios,1.2.2,2022-12-29,1679761,76,3,
axios,1.2.3,2023-01-17,1680874,76,3,26
axios,1.2.4,2023-01-24,1676740,75,3,
axios,1.2.5,2023-01-26,1679167,75,3,
axios,1.2.6,2023-01-28,1680691,75,3,
axios,1.3.0,2023-01-31,1716407,78,3,
axios,1.3.1,2023-02-01,1718219,78,3,
axios,1.3.2,2023-02-03,1719158,78,3,
axios,1.3.3,2023-02-13,1722523,78,3,
axios,1.3.4,2023-02-22,1725978,79,3,
axios,1.3.5,2023-04-05,1729516,79,3,26
axios,1.3.6,2023-04-19,1732124,79,3,
axios,1.4.0,2023-04-27,1744876,80,3,
axios,1.5.0,2023-08-26,1752636,80,3,26
axios,1.5.1,2023-09-26,1769525,80,3,
axios,1.6.0,2023-10-26,1785881,80,3,26
axios,1.6.1,2023-11-08,1797707,81,3,
axios,1.6.2,2023-11-14,1797704,81,3,
axios,1.6.3,2023-12-26,1798922,81,3,
axios,1.6.4,2024-01-03,1802694,81,3,26
axios,1.6.5,2024-01-05,1804160,81,3,
axios,1.6.6,2024-01-24,1840271,81,3,
axios,1.6.7,2024-01-25,1841701,81,3,
axios,0.28.0,2024-02-12,878279,70,3,
axios,1.6.8,2024-03-15,1843235,81,3,
axios,0.28.1,2024-03-28,882525,70,3,
axios,1.7.0,2024-05-19,2067880,86,3,26
axios,1.7.1,2024-05-20,2075224,86,3,
axios,1.7.2,2024-05-21,2076796,86,3,
axios,1.7.3,2024-08-01,2116388,86,3,26
axios,1.7.4,2024-08-13,2117448,86,3,
axios,1.7.5,2024-08-23,2124343,86,3,
axios,1.7.6,2024-08-30,2133026,86,3,
axios,1.7.7,2024-08-31,2141088,86,3,
axios,0.29.0,2024-11-21,864467,70,3,26
axios,1.7.8,2024-11-25,2114636,86,3,
axios,1.7.9,2024-12-04,2131753,86,3,
axios,1.8.0,2025-02-26,2149568,85,3,26
axios,1.8.1,2025-02-26,2140813,85,3,
axios,1.8.2,2025-03-07,2140651,85,3,
axios,1.8.3,2025-03-12,2142312,85,3,
axios,1.8.4,2025-03-19,2142875,85,3,
axios,0.30.0,2025-03-26,869071,70,3,
axios,1.9.0,2025-04-24,2155396,85,3,26
axios,1.10.0,2025-06-14,2165128,85,3,
axios,1.11.0,2025-07-23,2177355,85,3,26
axios,0.30.1,2025-08-04,869150,70,3,
axios,1.12.0,2025-09-11,2237771,86,3,
axios,1.12.1,2025-09-12,2238457,86,3,
axios,1.12.2,2025-09-14,2241796,86,3,
axios,0.30.2,2025-09-27,872037,72,3,
axios,1.13.0,2025-10-27,2291032,86,3,26
axios,1.13.1,2025-10-28,2291796,86,3,
axios,1.13.2,2025-11-04,2292298,86,3,
axios,1.13.3,2026-01-25,2333939,86,3,26
axios,1.13.4,2026-01-27,2333264,86,3,
axios,1.13.5,2026-02-08,2338733,86,3,
axios,0.30.3,2026-02-18,874741,72,3,
axios,1.13.6,2026-02-27,2423319,86,3,
axios,1.14.0,2026-03-27,2408136,86,3,
axios,1.15.0,2026-04-08,2445962,87,3,26
axios,0.31.0,2026-04-12,886532,74,3,
axios,0.31.1,2026-04-19,912411,74,3,
axios,1.15.1,2026-04-19,2503738,87,3,
axios,1.15.2,2026-04-21,2535735,87,3,
axios,1.16.0,2026-05-02,2763426,87,3,
axios,0.32.0,2026-05-04,963808,77,3,
axios,1.16.1,2026-05-13,2813064,88,4,
axios,1.17.0,2026-06-03,1652671,85,4,
axios,0.33.0,2026-06-14,990575,77,3,
axios,1.18.0,2026-06-14,1745809,85,4,
axios,1.18.1,2026-06-22,1772607,85,4,30
chalk,2.3.1,2018-02-11,24721,6,3,7
chalk,2.3.2,2018-03-02,24713,6,3,
chalk,2.4.0,2018-04-17,27005,7,3,7
chalk,2.4.1,2018-04-26,26917,7,3,
chalk,2.4.2,2019-01-05,26924,7,3,7
chalk,3.0.0,2019-11-09,32729,7,2,6
chalk,4.0.0,2020-04-02,33203,7,2,6
chalk,4.1.0,2020-06-09,33631,7,2,
chalk,4.1.1,2021-04-21,34823,7,2,6
chalk,4.1.2,2021-07-30,35047,7,2,6
chalk,5.0.0,2021-11-26,41306,12,0,1
chalk,5.0.1,2022-03-08,41336,12,0,1
chalk,5.1.0,2022-10-05,41604,12,0,1
chalk,5.1.1,2022-10-12,43787,12,0,
chalk,5.1.2,2022-10-12,43787,12,0,
chalk,5.2.0,2022-12-08,43568,12,0,
chalk,5.3.0,2023-06-29,43736,12,0,1
chalk,5.4.0,2024-12-18,44129,12,0,1
chalk,5.4.1,2024-12-21,44242,12,0,
chalk,5.5.0,2025-08-03,44295,12,0,1
chalk,5.6.0,2025-08-17,44342,12,0,
chalk,5.6.2,2025-09-08,44342,12,0,
chalk,6.0.0,2026-07-26,56029,12,0,1
esbuild,0.0.11,2020-04-07,327,1,3,4
esbuild,0.0.12,2020-04-07,327,1,3,
esbuild,0.0.13,2020-04-07,1783,2,0,
esbuild,0.0.14,2020-04-07,2199,2,0,
esbuild,0.0.15,2020-04-07,2463,3,0,
esbuild,0.0.4,2020-04-07,2375,3,0,
esbuild,0.0.16,2020-04-09,2463,3,0,
esbuild,0.1.0,2020-04-13,2462,3,0,
esbuild,0.1.1,2020-04-13,2462,3,0,
esbuild,0.1.2,2020-04-13,2462,3,0,
esbuild,0.1.3,2020-04-13,2462,3,0,
esbuild,0.1.4,2020-04-15,2462,3,0,
esbuild,0.1.5,2020-04-15,2462,3,0,
esbuild,0.1.6,2020-04-16,2462,3,0,
esbuild,0.1.7,2020-04-16,2462,3,0,
esbuild,0.1.8,2020-04-16,2462,3,0,
esbuild,0.1.10,2020-04-18,2463,3,0,
esbuild,0.1.9,2020-04-18,2462,3,0,
esbuild,0.1.11,2020-04-19,2463,3,0,
esbuild,0.1.12,2020-04-19,2463,3,0,
esbuild,0.1.13,2020-04-20,2463,3,0,
esbuild,0.1.14,2020-04-21,2463,3,0,
esbuild,0.1.15,2020-04-22,2463,3,0,
esbuild,0.1.16,2020-04-23,2463,3,0,
esbuild,0.1.17,2020-04-29,2567,4,0,
esbuild,0.1.18,2020-04-30,2567,4,0,
esbuild,0.1.19,2020-05-01,2567,4,0,
esbuild,0.1.20,2020-05-02,2567,4,0,
esbuild,0.1.21,2020-05-02,8647,6,0,
esbuild,0.1.22,2020-05-03,8647,6,0,
esbuild,0.1.23,2020-05-03,8647,6,0,
esbuild,0.1.24,2020-05-04,8702,6,0,
esbuild,0.1.25,2020-05-05,9534,6,0,
esbuild,0.1.26,2020-05-05,9534,6,0,
esbuild,0.2.0,2020-05-05,17481,6,0,
esbuild,0.2.1,2020-05-05,17481,6,0,
esbuild,0.2.2,2020-05-06,17627,6,0,
esbuild,0.2.3,2020-05-06,17627,6,0,
esbuild,0.2.4,2020-05-06,17632,6,0,
esbuild,0.2.5,2020-05-06,18443,6,0,
esbuild,0.2.6,2020-05-06,18441,6,0,
esbuild,0.2.7,2020-05-07,18773,6,0,
esbuild,0.2.8,2020-05-07,18773,6,0,
esbuild,0.2.9,2020-05-08,18773,6,0,
esbuild,0.2.10,2020-05-09,18774,6,0,
esbuild,0.2.11,2020-05-10,18774,6,0,
esbuild,0.2.12,2020-05-13,18774,6,0,
